"ID","Property","Data"
"http://example.org/NIMP/AC-NOLNTP512028","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-IJBIAJ710424","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","0.894"
"http://example.org/NIMP/AC-RTNRPZ858539","http://www.w3.org/2000/01/rdf-schema#label","A8XR_231010_01_A01"
"http://example.org/NIMP/AC-XDGBZY321981","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-JOMRQQ954079","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-NGLPOH934732","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-IABOVR351623","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-PWSOWR769379"
"http://example.org/NIMP/AC-IABHDI212029","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-IEJFDW826879"
"http://example.org/NIMP/AC-JYHEJB279204","http://www.w3.org/2000/01/rdf-schema#label","A8HC_231020_01_A01"
"http://example.org/NIMP/AC-NOGETS855568","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-HEAGZA479048","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-SXJORM251194","https://identifiers.org/brain-bican/vocab/quantity_ng","283.5016"
"http://example.org/NIMP/AC-YXTYTU847878","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-PHHGJO799688","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-PQTTLR662312","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-FFXDEB264105"
"http://example.org/NIMP/AC-SMNMKE103543","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-FWCZBX924953","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","0.818"
"http://example.org/NIMP/AC-FAHBED279444","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-YSROVW816498","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-RWWSSS679421","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-PANLLQ573544","http://www.w3.org/2000/01/rdf-schema#label","A8XR_231023_01_A02"
"http://example.org/NIMP/AC-DZVSTA249357","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-XMIEBC925010"
"http://example.org/NIMP/AC-MLJRQK881617","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-RJQTTT379406","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","1.002"
"http://example.org/NIMP/AC-MKWTNC195051","https://identifiers.org/brain-bican/vocab/quantity_ng","95.81749"
"http://example.org/NIMP/AC-WVOMRL731492","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-PUQOON649388"
"http://example.org/NIMP/AC-IJEAEJ415610","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-FEZPIJ404983"
"http://example.org/NIMP/AC-AUASTF442355","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","0.986"
"http://example.org/NIMP/AC-CCXYIA526860","https://identifiers.org/brain-bican/vocab/quantity_ng","301.6248"
"http://example.org/NIMP/AC-CFXYOQ216004","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-BGDDGE949754","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-QTNPNQ249734","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
